Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,power,narx,error,errorh
10/02/2016,15,0.38,10,-6.67,-12.92,59.04,10.52,29.27,30.06,880.25,1487.835123,-607.5851228,2095.420246
10/02/2016,16,0.56,10,-6.68,-13.2,57.44,10.2,29.28,30.07,303.75,346.0475863,-42.29758634,388.3451727
10/02/2016,17,0.45,10,-6.97,-13.04,59.64,8.88,29.3,30.09,15.3,15.16534486,0.134655142,15.03068972
10/02/2016,18,0.28,10,-7.05,-12.84,59.64,7.56,29.31,30.1,0,-34.68413015,34.68413015,-69.36826029
10/02/2016,19,0.15,10,-7.42,-12.98,64.24,6.64,29.34,30.13,0,-60.14880937,60.14880937,-120.2976187
10/02/2016,20,0.9,10,-8.02,-12.45,67.04,5.52,29.34,30.14,0,-78.2839412,78.2839412,-156.5678824
10/02/2016,21,0.25,10,-9.71,-12.97,69.04,2.88,29.36,30.15,0,-40.74931222,40.74931222,-81.49862444
10/02/2016,22,0.41,10,-10.48,-13.42,69.32,6,29.36,30.16,0,-25.00397611,25.00397611,-50.00795222
10/02/2016,23,0.88,10,-10.46,-13.45,69.32,5.04,29.36,30.16,0,-118.8926519,118.8926519,-237.7853038
10/02/2016,24,0.5,10,-9.72,-13.42,74.33,3.33,29.36,30.16,0,11.90822845,-11.90822845,23.81645691
11/02/2016,1,1,10,-9.88,-13.41,73,5,29.36,30.16,0,-119.3352219,119.3352219,-238.6704438
11/02/2016,2,0.92,10,-9.81,-13.6,72.76,6.72,29.39,30.18,0,-84.12168383,84.12168383,-168.2433677
11/02/2016,3,1,10,-9.67,-13.44,72.44,6.6,29.39,30.19,0,-30.14014578,30.14014578,-60.28029156
11/02/2016,4,0.66,10,-10.47,-13.93,70.16,4.72,29.42,30.22,0,48.61829399,-48.61829399,97.23658798
11/02/2016,5,0,10,-11.76,-14.29,77.8,3.76,29.45,30.25,0,-56.63372622,56.63372622,-113.2674524
11/02/2016,6,0,10,-12.06,-14.34,78.88,5.36,29.47,30.27,4.2,292.5792667,-288.3792667,580.9585334
11/02/2016,7,0,10,-12.14,-15.65,68.47,8.56,29.48,30.28,542.25,355.2082544,187.0417456,168.1665087
11/02/2016,8,0,10,-10.42,-15.16,65.2,8.44,29.5,30.3,2208,1177.286082,1030.713918,146.5721644
11/02/2016,9,0,10,-8.95,-14.83,61.56,8.36,29.52,30.32,3659.25,3395.082614,264.1673856,3130.915229
11/02/2016,10,0,10,-7.91,-15.4,52.64,7.4,29.53,30.33,4471.25,3928.084372,543.165628,3384.918744
11/02/2016,11,0,10,-7.11,-15.49,49.56,5.72,29.53,30.33,4673.75,4280.260583,393.4894172,3886.771166
11/02/2016,12,0,10,-6.33,-15.11,48.52,5.4,29.52,30.32,4670.25,4261.514761,408.7352388,3852.779522
11/02/2016,13,0,10,-5.77,-15.09,47.92,1.2,29.51,30.31,4464,3913.875374,550.1246261,3363.750748
11/02/2016,14,0,10,-5.21,-14.1,50.08,3.2,29.51,30.31,3738,3608.954666,129.0453335,3479.909333
11/02/2016,15,0,10,-4.93,-13.44,50.56,4.08,29.5,30.3,2381.5,2713.270833,-331.7708331,3045.041666
11/02/2016,16,0,10,-5.24,-13.56,49.6,1.92,29.51,30.31,570.75,1304.519992,-733.7699924,2038.289985
11/02/2016,17,0,10,-5.62,-13.46,52.72,0,29.51,30.31,27.93,289.4609433,-261.5309433,550.9918866
11/02/2016,18,0,10,-5.65,-13.02,54.88,0.12,29.51,30.31,0,56.18109486,-56.18109486,112.3621897
11/02/2016,19,0.3,10,-5.73,-13.09,54.32,0.2,29.51,30.31,0,178.4500031,-178.4500031,356.9000061
11/02/2016,20,0.55,10,-5.92,-12.15,57.44,2.12,29.49,30.29,0,151.7570581,-151.7570581,303.5141162
11/02/2016,21,0.96,10,-5.9,-12.02,58.4,0.12,29.49,30.29,0,158.9926983,-158.9926983,317.9853966
11/02/2016,22,1,10,-5.76,-11.8,59.47,1.92,29.48,30.28,0,82.95451538,-82.95451538,165.9090308
11/02/2016,23,1,10,-5.63,-11.4,61.4,0.96,29.46,30.26,0,42.43618454,-42.43618454,84.87236908
11/02/2016,24,0.78,10,-5.44,-11.72,60.88,0.55,29.45,30.25,0,30.13136197,-30.13136197,60.26272394
12/02/2016,1,0.73,10,-5.93,-10.36,69.08,0.12,29.42,30.22,0,-1.473040404,1.473040404,-2.946080808
12/02/2016,2,1,10,-5.7,-11.34,63.52,0,29.41,30.21,0,-43.42613647,43.42613647,-86.85227294
12/02/2016,3,1,10,-5.64,-10.6,65.12,1.92,29.4,30.2,0,1.99714057,-1.99714057,3.994281141
12/02/2016,4,1,8.88,-5.84,-9.24,73.52,3.8,29.39,30.19,0,7.669785893,-7.669785893,15.33957179
12/02/2016,5,1,4.09,-6.07,-7.92,81.89,5.03,29.39,30.19,0,-107.1094258,107.1094258,-214.2188516
12/02/2016,6,1,7.6,-6.22,-7.53,87.08,4.54,29.39,30.19,0.2,55.7953708,-55.5953708,111.3907416
12/02/2016,7,1,10,-5.82,-6.91,87.08,6.65,29.4,30.2,62.8,64.03035482,-1.230354821,65.26070964
12/02/2016,8,1,10,-5.22,-6.29,86.96,9.62,29.39,30.19,293,305.3153441,-12.31534408,317.6306882
12/02/2016,9,1,10,-4.57,-6.4,80.2,12.92,29.39,30.19,352.5,747.4936999,-394.9936999,1142.4874
12/02/2016,10,1,9.96,-3.98,-6.44,78.27,15.96,29.4,30.2,664.25,572.4430433,91.80695668,480.6360866
12/02/2016,11,1,7.44,-3.57,-6.27,78,15.32,29.39,30.19,702.5,842.3929532,-139.8929532,982.2859063
12/02/2016,12,1,6.12,-3.54,-6.09,79.08,18.08,29.39,30.19,555.75,640.6842733,-84.93427328,725.6185466
12/02/2016,13,1,6.96,-3.22,-6.95,73.15,20.73,29.39,30.19,1569.5,363.3486669,1206.151333,-842.8026663
12/02/2016,14,1,10,-2.96,-8.59,63.07,23.04,29.39,30.19,1646.25,1057.1231,589.1269004,467.9961991
12/02/2016,15,0.74,10,-3.07,-10.04,57.48,22.36,29.41,30.21,1501,962.6680626,538.3319374,424.3361251
12/02/2016,16,0.31,10,-2.99,-11.06,51.92,22.24,29.42,30.22,674.25,693.2418232,-18.99182321,712.2336464
12/02/2016,17,0.14,10,-4.25,-12.38,50.36,19.48,29.46,30.26,35.88,304.3665925,-268.4865925,572.853185
12/02/2016,18,0,10,-5.7,-12.61,56.4,14.88,29.5,30.3,0,65.77284914,-65.77284914,131.5456983
12/02/2016,19,0,10,-6.85,-13.02,57.84,14.28,29.54,30.34,0,25.15019257,-25.15019257,50.30038514
12/02/2016,20,0,10,-8.01,-12.59,66.8,14.76,29.56,30.36,0,-39.04130769,39.04130769,-78.08261538
12/02/2016,21,0,10,-8.97,-13.34,67.84,13.2,29.6,30.4,0,51.03487344,-51.03487344,102.0697469
12/02/2016,22,0,10,-9.67,-14.23,64.96,14.24,29.62,30.42,0,-4.063377373,4.063377373,-8.126754746
12/02/2016,23,0,10,-10.33,-14.74,67.96,13.44,29.64,30.44,0,-55.22634395,55.22634395,-110.4526879
12/02/2016,24,0,10,-10.64,-14.94,66.67,11.55,29.66,30.46,0,-21.9695324,21.9695324,-43.9390648
13/02/2016,1,0,10,-11.51,-17.28,60.28,11.16,29.68,30.48,0,93.94414288,-93.94414288,187.8882858
13/02/2016,2,0,10,-12.25,-18.06,60.28,11.96,29.72,30.52,0,104.9550183,-104.9550183,209.9100366
13/02/2016,3,0,10,-13,-18.61,60.68,11.12,29.73,30.53,0,47.1244636,-47.1244636,94.2489272
13/02/2016,4,0,10,-13.6,-19.62,59.68,13,29.75,30.55,0,38.19911432,-38.19911432,76.39822863
13/02/2016,5,0,10,-14.21,-20.26,57.56,10.68,29.76,30.56,0,284.7680866,-284.7680866,569.5361732
13/02/2016,6,0,10,-14.88,-19.93,62.04,6.32,29.78,30.58,5.51,274.1553085,-268.6453085,542.8006171
13/02/2016,7,0,10,-14.93,-20.09,62.16,6.08,29.79,30.59,503,327.3203312,175.6796688,151.6406624
13/02/2016,8,0,10,-13.58,-20.54,55.08,7.48,29.8,30.61,2089.75,1157.398094,932.3519061,225.0461878
13/02/2016,9,0,10,-12.32,-19.86,53,9.36,29.81,30.62,3774,3137.215482,636.7845185,2500.430963
13/02/2016,10,0,10,-10.96,-19.2,50.24,10.04,29.81,30.62,4549.75,4030.594903,519.155097,3511.439806
13/02/2016,11,0,10,-9.75,-18.72,48.24,9.28,29.8,30.61,4707,4319.077504,387.9224964,3931.155007
13/02/2016,12,0,10,-8.82,-17.76,48.04,7.76,29.79,30.59,4664.5,4237.224122,427.2758784,3809.948243
13/02/2016,13,0,10,-7.85,-17.36,44.84,7.68,29.77,30.57,4592.75,3914.653558,678.0964417,3236.557117
13/02/2016,14,0,10,-7.32,-17.08,43.56,8.28,29.74,30.54,3525.75,3672.35579,-146.6057905,3818.961581
13/02/2016,15,0,10,-6.95,-17.08,42.84,8.96,29.74,30.54,1998.5,2459.721414,-461.2214143,2920.942829
13/02/2016,16,0,10,-7.24,-17.58,41.08,5.16,29.73,30.53,401,1089.652801,-688.6528011,1778.305602
13/02/2016,17,0,10,-7.69,-17.95,42.36,3.08,29.71,30.51,19.78,208.8888931,-189.1088931,397.9977862
13/02/2016,18,0,10,-7.88,-17.24,45.24,0.96,29.71,30.51,0,87.79123958,-87.79123958,175.5824792
13/02/2016,19,0,10,-8.06,-16.06,50.36,0.96,29.7,30.5,0,195.5363765,-195.5363765,391.0727531
13/02/2016,20,0,10,-8.09,-15.23,53.76,2.8,29.69,30.49,0,122.9065334,-122.9065334,245.8130668
13/02/2016,21,0,10,-8.07,-15.06,54.08,5.48,29.67,30.47,0,108.6255801,-108.6255801,217.2511601
13/02/2016,22,0.14,10,-8.09,-15.64,51.32,5.76,29.65,30.45,0,93.95787598,-93.95787598,187.915752
13/02/2016,23,0.89,10,-8.03,-14.96,55.04,7.04,29.64,30.44,0,84.96620353,-84.96620353,169.9324071
13/02/2016,24,0.97,10,-7.85,-15.3,54,8.11,29.63,30.43,0,80.38585501,-80.38585501,160.77171
14/02/2016,1,1,10,-7.91,-15.02,54.08,8,29.63,30.43,0,52.54428798,-52.54428798,105.088576
14/02/2016,2,1,10,-7.96,-15.38,52.6,9,29.61,30.41,0,-38.73575532,38.73575532,-77.47151065
14/02/2016,3,1,10,-8,-15.07,54.32,8.4,29.61,30.41,0,15.76506578,-15.76506578,31.53013156
14/02/2016,4,1,9.16,-8.56,-14.47,57.39,10.48,29.58,30.39,0,-50.84318963,50.84318963,-101.6863793
14/02/2016,5,1,8.28,-8.74,-13.87,61.45,13.7,29.57,30.37,0,-59.23561278,59.23561278,-118.4712256
14/02/2016,6,1,4.56,-8.94,-11.44,77.92,15.72,29.54,30.34,0.42,102.9995658,-102.5795658,205.5791316
14/02/2016,7,1,5.84,-8.76,-11.16,78.44,17.16,29.5,30.3,110.28,129.457347,-19.17734705,148.6346941
14/02/2016,8,1,9.04,-8.43,-11.16,77.16,19.44,29.46,30.26,316.25,405.8383994,-89.58839936,495.4267987
14/02/2016,9,1,10,-8.11,-11.16,75.24,18.44,29.46,30.26,358.5,515.2901621,-156.7901621,672.0803242
14/02/2016,10,1,1.95,-7.71,-10.31,78.71,17.49,29.43,30.23,422.75,569.2539427,-146.5039427,715.7578854
14/02/2016,11,1,1.12,-7.58,-9.21,85.38,16.96,29.4,30.2,749,390.3871204,358.6128796,31.77424071
14/02/2016,12,1,0.78,-7.39,-8.78,86.43,15.46,29.37,30.16,815.25,723.0314613,92.21853871,630.8129226
14/02/2016,13,1,0.72,-6.91,-8.45,86.76,14.65,29.32,30.12,1432.75,509.6435982,923.1064018,-413.4628037
14/02/2016,14,1,1.9,-6.62,-8.29,84,15.69,29.3,30.09,1043,1113.301544,-70.30154391,1183.603088
14/02/2016,15,1,6,-6.62,-8.43,84,16.74,29.27,30.06,562.25,505.7928662,56.45713383,449.3357323
14/02/2016,16,1,10,-6.58,-8.22,81,14.88,29.26,30.05,102.83,191.5446718,-88.71467176,280.2593435
14/02/2016,17,1,4.38,-6.6,-8.24,84.19,14,29.26,30.05,6.85,-20.77575395,27.62575395,-48.40150789
14/02/2016,18,1,7.44,-6.54,-8.04,87.84,13.2,29.25,30.04,0,46.86467644,-46.86467644,93.72935288
14/02/2016,19,1,10,-6.41,-8.1,82.4,14.4,29.24,30.03,0,-25.13054214,25.13054214,-50.26108428
14/02/2016,20,1,9.96,-6.38,-7.96,85.23,14.11,29.23,30.02,0,-35.40692574,35.40692574,-70.81385148
14/02/2016,21,1,6.92,-6.37,-7.44,88,11.48,29.23,30.02,0,-60.46459347,60.46459347,-120.9291869
14/02/2016,22,1,6.36,-6.22,-6.87,90.72,10.76,29.22,30.01,0,-21.464564,21.464564,-42.92912799
14/02/2016,23,1,3.69,-5.98,-6.39,94.46,10.73,29.21,30,0,-28.53015953,28.53015953,-57.06031906
14/02/2016,24,1,4.78,-5.73,-6.22,95.56,10.11,29.2,29.99,0,-98.88109352,98.88109352,-197.762187
15/02/2016,1,1,4.04,-5.54,-5.8,95.84,10.32,29.17,29.96,0,3.357924238,-3.357924238,6.715848476
15/02/2016,2,1,3.4,-5.33,-5.62,94.72,10,29.15,29.94,0,14.73072388,-14.73072388,29.46144777
15/02/2016,3,1,4.04,-5.07,-5.4,92.16,8.32,29.13,29.92,0,-36.38931887,36.38931887,-72.77863774
15/02/2016,4,1,5,-4.73,-5.14,95.84,5.84,29.13,29.92,0,11.94864638,-11.94864638,23.89729276
15/02/2016,5,1,5,-4.43,-4.8,93.28,6.76,29.13,29.92,0,-16.88422274,16.88422274,-33.76844549
15/02/2016,6,1,5,-4.1,-4.52,94.72,6.76,29.13,29.92,0.95,18.37858645,-17.42858645,35.8071729
15/02/2016,7,1,3.08,-3.83,-4.14,94.56,6.72,29.14,29.93,88.08,163.7186388,-75.63863878,239.3572776
15/02/2016,8,1,2.83,-3.33,-3.72,95.7,7.11,29.14,29.93,395.75,303.6991639,92.05083608,211.6483278
15/02/2016,9,1,2.98,-2.65,-2.8,94.56,7.16,29.13,29.92,1000.5,759.6419572,240.8580428,518.7839144
15/02/2016,10,1,2.37,-2.02,-2.15,94.52,7.96,29.13,29.92,1279.25,1213.872585,65.37741529,1148.495169
15/02/2016,11,1,2.42,-1.53,-1.52,92.16,7.72,29.11,29.9,1204,1283.404188,-79.4041881,1362.808376
15/02/2016,12,1,2.23,-1.35,-1.45,93.38,7.62,29.08,29.87,1200.75,910.4660342,290.2839658,620.1820685
15/02/2016,13,1,2.12,-1.13,-1.18,95.84,6,29.07,29.86,1038.25,916.9685491,121.2814509,795.6870982
15/02/2016,14,1,2.77,-0.85,-1.11,92,6.27,29.06,29.86,653.5,608.6245056,44.8754944,563.7490112
15/02/2016,15,1,2.96,-0.89,-0.91,95.56,6.15,29.06,29.86,537,327.4880592,209.5119408,117.9761185
15/02/2016,16,1,3.75,-0.88,-0.94,94.62,4.46,29.06,29.85,275.25,335.5513907,-60.30139072,395.8527814
15/02/2016,17,1,2.13,-0.82,-0.63,95.84,4.72,29.06,29.85,18.68,97.57854888,-78.89854888,176.4770978
15/02/2016,18,1,2.94,-0.76,-0.66,95.84,6.96,29.05,29.84,0,-24.89035849,24.89035849,-49.78071698
15/02/2016,19,1,3.23,-0.93,-0.76,95.85,5.92,29.04,29.83,0,116.9895128,-116.9895128,233.9790256
15/02/2016,20,1,3.6,-0.93,-0.6,95.84,3.72,29.04,29.83,0,62.94497293,-62.94497293,125.8899459
15/02/2016,21,1,4.85,-0.87,-1.01,94.37,3.37,29.05,29.84,0,9.483073654,-9.483073654,18.96614731
15/02/2016,22,1,5,-1.33,-1.14,92,2.76,29.03,29.82,0,-26.50748214,26.50748214,-53.01496427
15/02/2016,23,0.52,7.38,-2.29,-3.38,88.32,6.4,29.01,29.81,0,-39.12178478,39.12178478,-78.24356956
15/02/2016,24,0.11,9.45,-2.47,-4.94,88.88,5.34,29.01,29.8,0,-53.85708231,53.85708231,-107.7141646
16/02/2016,1,0.04,8.88,-4.25,-5.99,89.48,0.28,29.02,29.81,0,-60.66734247,60.66734247,-121.3346849
16/02/2016,2,0.03,5.84,-5.81,-6.96,91.47,0.46,29.02,29.81,0,-117.0924048,117.0924048,-234.1848096
16/02/2016,3,0.4,7.11,-7.13,-7.94,94.31,1.96,29.01,29.8,0,-87.16493963,87.16493963,-174.3298793
16/02/2016,4,1,8.11,-5.34,-6.69,91.7,2.88,29.02,29.81,0,0.471954382,-0.471954382,0.943908765
16/02/2016,5,0.97,10,-5.6,-5.87,89.08,3.22,29.02,29.82,0,198.3581429,-198.3581429,396.7162858
16/02/2016,6,0.94,10,-5.35,-5.12,90.62,2.69,29.03,29.82,14.64,-100.6098242,115.2498242,-215.8596484
16/02/2016,7,0.91,7.21,-4.51,-5.12,87.68,3.28,29.03,29.82,220.33,437.7967546,-217.4667546,655.2635093
16/02/2016,8,0.66,7.04,-3.94,-4.79,90.44,3.44,29.03,29.82,980.75,745.3457034,235.4042966,509.9414068
16/02/2016,9,0.35,7.11,-2.87,-4.5,86.63,5.22,29.03,29.82,3130.5,1566.474703,1564.025297,2.449406724
16/02/2016,10,0.52,7.08,-1.37,-3.54,84.04,5.72,29.05,29.84,3950.75,3443.222045,507.5279552,2935.69409
16/02/2016,11,0.24,7.08,0.02,-2.79,81.16,7.08,29.05,29.84,4465.75,4095.997724,369.7522761,3726.245448
16/02/2016,12,0.56,8.08,1.29,-2.1,81.04,9.24,29.04,29.83,4632.5,4265.744311,366.7556888,3898.988622
16/02/2016,13,0.96,8.04,1.72,-1.45,83.8,7.72,29.04,29.83,4101,3943.836474,157.1635255,3786.672949
16/02/2016,14,0.93,7.22,2.39,-1.11,81.12,8.56,29.04,29.83,3569.25,2924.326039,644.9239612,2279.402078
16/02/2016,15,0.96,7.08,2.35,-1.02,81.64,7.32,29.05,29.84,2020.5,2414.667502,-394.1675022,2808.835004
16/02/2016,16,1,8.08,2.03,-1.1,81.53,4.68,29.07,29.86,412.5,976.7650263,-564.2650263,1541.030053
16/02/2016,17,1,6.48,1.33,-1,83.68,0.2,29.09,29.88,27.43,219.3577913,-191.9277913,411.2855826
16/02/2016,18,1,7.18,0.52,-0.72,88.23,2.48,29.12,29.91,0,23.35918352,-23.35918352,46.71836703
16/02/2016,19,1,7.15,0.59,-0.55,88.47,4,29.14,29.94,0,-21.45180147,21.45180147,-42.90360294
16/02/2016,20,1,3.48,0.62,-0.17,90.76,5.96,29.17,29.96,0,-0.425322518,0.425322518,-0.850645037
16/02/2016,21,1,4.35,0.67,-0.03,91.89,7.73,29.18,29.98,0,-13.48032847,13.48032847,-26.96065694
16/02/2016,22,1,5.04,0.67,-0.42,89.62,8.62,29.19,29.98,0,12.82192404,-12.82192404,25.64384809
16/02/2016,23,1,5,0.48,-0.63,91.62,8.15,29.21,30,0,-57.38994922,57.38994922,-114.7798984
16/02/2016,24,1,5,0.49,-0.57,91.67,7.33,29.23,30.02,0,-60.30758831,60.30758831,-120.6151766
17/02/2016,1,1,5.64,0.36,-1.06,88.84,9.68,29.26,30.05,0,-8.049435989,8.049435989,-16.09887198
17/02/2016,2,1,7,0.16,-1.75,85,9.56,29.28,30.07,0,-51.2711213,51.2711213,-102.5422426
17/02/2016,3,0.44,7,-0.12,-2.38,83.96,7.19,29.29,30.08,0,13.73113624,-13.73113624,27.46227247
17/02/2016,4,0.05,7.04,-1.36,-3.08,88.58,6.11,29.3,30.1,0,9.510961818,-9.510961818,19.02192364
17/02/2016,5,0,5.72,-2.2,-3.59,91.84,5.08,29.33,30.12,0,29.29114731,-29.29114731,58.58229463
17/02/2016,6,0,6.36,-2.16,-3.65,89.92,6.68,29.35,30.15,12.94,104.7394216,-91.79942161,196.5388432
17/02/2016,7,0.24,5.08,-2,-3.74,87.56,4.72,29.38,30.18,596.5,412.4562596,184.0437404,228.4125192
17/02/2016,8,0.97,7.08,0.27,-2.65,80.73,5.69,29.41,30.21,984,1261.289553,-277.2895531,1538.579106
17/02/2016,9,1,8.04,0.8,-2.53,77.8,8.56,29.44,30.24,647,1732.247414,-1085.247414,2817.494827
17/02/2016,10,1,9.96,1.21,-3.17,72.04,6.68,29.45,30.25,1374.25,837.7498319,536.5001681,301.2496639
17/02/2016,11,1,10,1.56,-2.68,73.72,6.52,29.46,30.26,1453.75,1587.686367,-133.9363669,1721.622734
17/02/2016,12,1,10,1.69,-2.33,75.64,6.92,29.46,30.26,1040,1638.35278,-598.3527802,2236.70556
17/02/2016,13,1,10,1.68,-2.24,76.49,6.68,29.46,30.26,675.5,899.1192631,-223.6192631,1122.738526
17/02/2016,14,1,9.96,1.56,-2.45,77.68,6.64,29.47,30.27,376,633.2199681,-257.2199681,890.4399362
17/02/2016,15,1,9.92,1.4,-2.43,78.43,5.77,29.49,30.29,275,345.9472136,-70.94721356,416.8944271
17/02/2016,16,1,9.82,0.94,-2.56,77.4,6.25,29.49,30.29,226,174.453116,51.546884,122.906232
17/02/2016,17,1,9.92,0.43,-2.45,77.92,2.8,29.5,30.3,22.29,125.5824843,-103.2924843,228.8749686
17/02/2016,18,1,9.89,0.03,-2.35,81.08,0.38,29.52,30.32,0,-35.53922463,35.53922463,-71.07844926
17/02/2016,19,1,8.96,-0.2,-1.67,84.88,3.16,29.52,30.32,0,-50.95767929,50.95767929,-101.9153586
17/02/2016,20,1,8.92,-0.25,-1.96,84.04,3.76,29.53,30.33,0,46.41455547,-46.41455547,92.82911094
17/02/2016,21,1,7,-0.28,-1.65,88.84,3.76,29.54,30.34,0,35.22616438,-35.22616438,70.45232875
17/02/2016,22,1,7,-0.32,-1.78,87.56,2.8,29.54,30.34,0,-52.30799049,52.30799049,-104.615981
17/02/2016,23,1,7,-0.38,-2.16,85.16,3.76,29.55,30.35,0,29.49434592,-29.49434592,58.98869183
17/02/2016,24,1,7,-0.46,-2.09,85.44,5.22,29.54,30.34,0,-26.30914534,26.30914534,-52.61829069
18/02/2016,1,0.99,6.96,-0.94,-1.59,89,3.12,29.56,30.36,0,7.668801507,-7.668801507,15.33760301
18/02/2016,2,1,6.96,-1.14,-1.58,89.12,5.4,29.55,30.35,0,-58.84397495,58.84397495,-117.6879499
18/02/2016,3,0.83,6.96,-0.59,-1.76,89.12,6.36,29.55,30.35,0,14.02535867,-14.02535867,28.05071734
18/02/2016,4,0.74,5.04,-0.44,-1.68,89.8,6.72,29.55,30.35,0,38.51013715,-38.51013715,77.02027431
18/02/2016,5,1,7,-0.41,-1.52,87.56,8.4,29.56,30.36,0,-64.87387126,64.87387126,-129.7477425
18/02/2016,6,0.73,6.96,-0.5,-1.55,87.56,10.32,29.56,30.36,7.7,102.1262946,-94.42629463,196.5525893
18/02/2016,7,0.14,4.32,-0.52,-1.52,89.96,9.4,29.57,30.37,391.5,58.44741016,333.0525898,-274.6051797
18/02/2016,8,0.01,4.64,0.53,-1.18,86.28,11.4,29.58,30.38,1075,1013.231289,61.76871143,951.4625771
18/02/2016,9,0.88,5,1.85,-0.72,82.96,14.68,29.58,30.38,2000,1977.744614,22.25538578,1955.489228
18/02/2016,10,0.71,6.32,3.19,-0.15,80.8,15.96,29.57,30.37,2403,2356.758093,46.24190656,2310.516187
18/02/2016,11,0,7,4.78,0.54,75.88,20.24,29.54,30.34,3770.75,3021.286241,749.4637586,2271.822483
18/02/2016,12,0.14,7.04,5.9,1.61,74.2,23.96,29.5,30.3,3012.25,3972.087045,-959.8370453,4931.924091
18/02/2016,13,0.63,8,6.79,2.22,69.92,21.72,29.46,30.26,2474,2806.522509,-332.522509,3139.045018
18/02/2016,14,0.82,9,7.19,2.06,68.2,22,29.4,30.2,2528,2136.893295,391.1067051,1745.78659
18/02/2016,15,0.39,9.96,7.19,1.8,67.24,20.24,29.37,30.17,1408.5,1523.126504,-114.6265035,1637.753007
18/02/2016,16,0.29,9.96,6.57,1.73,68.96,21.68,29.32,30.11,294.5,563.7435444,-269.2435444,832.9870888
18/02/2016,17,0.65,9.92,5.84,1.58,72.28,16.84,29.29,30.08,44.48,55.63363535,-11.15363535,66.78727071
18/02/2016,18,0,10,5.34,1.08,72.36,16.72,29.26,30.05,0,144.7059363,-144.7059363,289.4118727
18/02/2016,19,0,10,5.52,0.98,71.52,20.76,29.23,30.02,0,-11.28291123,11.28291123,-22.56582246
18/02/2016,20,0,10,5.11,1.02,72.28,20.04,29.22,30.01,0,14.12992766,-14.12992766,28.25985532
18/02/2016,21,0,10,4.97,1.18,75.8,16.96,29.21,30.01,0,-5.53207698,5.53207698,-11.06415396
18/02/2016,22,0,10,5.32,1.48,75.88,14.8,29.19,29.98,0,21.95180616,-21.95180616,43.90361232
18/02/2016,23,0,10,5.39,1.84,73.88,16.8,29.17,29.96,0,47.50713773,-47.50713773,95.01427547
18/02/2016,24,0,10,5.57,1.9,75.45,17.33,29.15,29.94,0,-51.52498413,51.52498413,-103.0499683
19/02/2016,1,0,10,6,1.96,74.28,16.56,29.1,29.89,0,-43.40356748,43.40356748,-86.80713496
19/02/2016,2,0,10,5.97,2,75.56,15.08,29.07,29.86,0,26.34721575,-26.34721575,52.69443149
19/02/2016,3,0,10,6.49,2.44,76.44,15.4,29.04,29.83,0,-5.445278744,5.445278744,-10.89055749
19/02/2016,4,0,10,6.84,2.84,74.84,13.64,29.01,29.8,0,-13.72083472,13.72083472,-27.44166944
19/02/2016,5,0,10,6.99,3.03,75.8,15.88,28.98,29.77,0,-12.31874015,12.31874015,-24.63748031
19/02/2016,6,0,10,7.02,3.31,78.68,17.24,28.96,29.75,11.21,206.5892581,-195.3792581,401.9685162
19/02/2016,7,0,10,8.63,4.23,71.32,21.92,28.95,29.74,500.75,258.4163653,242.3336347,16.08273068
19/02/2016,8,0,10,10.72,5.18,66,23.4,28.95,29.73,1144.25,1232.541279,-88.29127862,1320.832557
19/02/2016,9,0,10,12.13,6.47,65.92,23.04,28.95,29.73,1413.5,2088.835351,-675.335351,2764.170702
19/02/2016,10,0,10,13.23,7.38,66.88,23.56,28.94,29.73,1697.5,1853.558476,-156.0584763,2009.616953
19/02/2016,11,0,10,15.27,8.8,65.6,26.24,28.93,29.72,3390.75,2186.100662,1204.649338,981.4513236
19/02/2016,12,0.38,10,16.59,10.37,66.52,28.64,28.92,29.71,2660.5,3656.240445,-995.7404446,4651.980889
19/02/2016,13,0.49,10,17.31,8.18,53.4,24.72,28.95,29.74,3365,2376.978641,988.0213591,1388.957282
19/02/2016,14,0,10,17.42,5.62,45.2,27.92,28.96,29.75,3598.25,2928.149071,670.1009291,2258.048142
19/02/2016,15,0,10,16.84,5.48,45.76,26.12,28.98,29.77,2113,2851.554873,-738.5548727,3590.109745
19/02/2016,16,0,10,15.87,5.21,48.12,19.88,29.01,29.8,862.5,1201.564906,-339.0649057,1540.629811
19/02/2016,17,0,10,13.61,4.22,51.96,15.92,29.05,29.84,53.88,464.4710417,-410.5910417,875.0620835
19/02/2016,18,0,10,10.79,3.63,54.52,14.96,29.09,29.88,0,-75.11317946,75.11317946,-150.2263589
19/02/2016,19,0,10,7.81,2.9,59.36,13,29.13,29.92,0,-53.19807628,53.19807628,-106.3961526
19/02/2016,20,0,10,6.58,2.2,61.83,10.96,29.15,29.94,0,-1.053821853,1.053821853,-2.107643707
19/02/2016,21,0,10,4.7,1.94,76.32,9.16,29.17,29.96,0,-55.24823018,55.24823018,-110.4964604
19/02/2016,22,0,10,5.18,1.92,75.8,9.2,29.17,29.96,0,-34.181218,34.181218,-68.362436
19/02/2016,23,0,10,4.43,1.58,77.8,9.8,29.18,29.97,0,37.10510862,-37.10510862,74.21021723
19/02/2016,24,0,10,4.39,0.89,75.34,9,29.19,29.98,0,-76.6541128,76.6541128,-153.3082256
